agriculture,industry,services,gdp_log,year,country,unemployment_rate,target
13.890040367991,36.6895045002571,49.4204551317519,22.175160655384378,1999,West Bank and Gaza,10.339,10.339
32.612391440216,31.0698860625863,36.3177206316008,26.57148262156051,2020,Viet Nam,2.103,2.103
3.29982662734657,20.8533039218755,75.846826568598,26.45976903444112,2005,Norway,4.381,4.381
15.7051599020527,26.0600596826819,58.2347804152654,25.024901301297557,1995,Chile,4.7,4.7
1.51596895565334,28.7272604656652,69.756489583509,22.9843527317729,2002,Bahrain,1.139,1.139
0.399963593705756,26.1816876339954,73.4183487722989,22.6023751653567,1999,"Macao SAR, China",6.348,6.348
31.5350871890902,18.4412747671389,50.0236380437709,25.11776270197474,2006,Kazakhstan,7.79,7.79
38.9050989467326,17.5791185011235,43.5158237002247,21.516952494310843,2004,Kyrgyz Republic,2.259,2.259
51.1843361384782,10.432964810188,38.3826990513338,21.244211689641894,2020,Guinea-Bissau,2.89,2.89
4.54058555769791,30.7039536013715,64.7554608409306,25.605300323023897,2010,Hungary,11.172,11.172
0.107774097381374,14.4449394612027,85.4472582799063,26.802263542551977,2021,Singapore,4.64,4.64
83.2575374572868,4.7815734082334,11.9608697864578,22.279465015151427,2003,Burkina Faso,2.78,2.78
38.6127270284139,23.4606308586552,37.9266421129309,22.896050105821388,2007,"Congo, Rep.",19.894,19.894
19.0906383133293,26.3030340769339,54.6063483662064,24.366947353714238,1991,Chile,5.23,5.23
15.02240202658,36.1963816473524,48.7812163260676,22.04763160171011,1997,West Bank and Gaza,10.507,10.507
62.043386780817,10.1260973663208,27.8302256402815,20.370817873251667,1996,Guinea-Bissau,3.022,3.022
64.0603193188644,10.2816669190166,25.6580137621191,23.493997525715788,2003,Cameroon,5.908,5.908
18.1784827713985,28.4490996758055,53.3724114500823,26.389232963412667,2005,South Africa,22.461,22.461
65.1238789654718,4.53450239516503,30.3416186393631,20.482467179706823,1995,"Gambia, The",10.201,10.201
38.6933691325533,15.852253311551,45.4543775558958,24.675089363875824,2001,Peru,5.063,5.063
10.9076982812849,44.7904508219455,44.3018508967697,23.381934006682542,1992,Slovenia,7.809,7.809
58.6955212645841,9.35792246894994,31.9465562664659,20.290208954273666,2008,Timor-Leste,3.413,3.413
49.4477337408604,14.2341252047549,36.3181410543847,21.406820877558136,2003,Moldova,6.378,6.378
24.8338061451836,23.2957237447482,51.8704945827313,24.060611803852304,2021,Honduras,8.506,8.506
6.89187302428319,28.5033061372074,64.6048208385094,22.921412014989624,2002,Trinidad and Tobago,10.39,10.39
3.59552058839304,23.6567978769922,72.7476815346147,28.415902272487074,2005,France,8.882,8.882
20.0768862886228,18.5851849208861,61.3379287904911,24.41776567560817,2018,Paraguay,6.217,6.217
45.5584071183904,15.0155815350685,39.4260113465412,24.800175592973286,2010,Sudan,15.161,15.161
6.03288578030862,24.8496667026043,69.1174270203528,26.21258735119863,2018,Portugal,6.994,6.994
31.6038757966018,29.9194265064783,38.4766692227023,23.34036688593287,1993,Syrian Arab Republic,7.4,7.4
56.8796451267361,10.8373365018979,32.2830463688149,22.567329221146153,1998,"Yemen, Rep.",10.829,10.829
45.0991815980541,20.7888891098129,34.1119310424109,25.733894180586418,2013,Bangladesh,4.426,4.426
20.2449631613977,20.8039056817979,58.9511311568045,24.79048657462606,1992,Colombia,9.44,9.44
74.8985786584193,7.26554522988591,17.8358946091126,21.980943132689152,1999,Cambodia,0.726,0.726
2.16956552618693,21.4630238101468,76.3674106636663,24.13606863797208,1997,Kuwait,0.7,0.7
22.3464166804698,25.5963334817487,52.0572498377815,24.496868472074294,2010,Serbia,19.204,19.204
16.0823625700765,35.9981374473593,47.9192948556214,21.91196255402445,1995,West Bank and Gaza,10.705,10.705
44.755630651345,18.3310515541938,36.913344072148,21.605929956153663,1995,Azerbaijan,7.2,7.2
76.9286579302669,4.74480126439089,18.3265408053422,22.996383663013848,2006,Chad,0.724,0.724
52.2328353532345,12.7639636224377,35.0032493781696,22.773512557158806,1992,Senegal,2.926,2.926
48.6825181321233,8.36169982630162,42.955782041575,25.151692568409164,2010,Angola,16.618,16.618
12.1435832132525,40.4995364319784,47.3568803547692,23.75469718536704,1997,Slovenia,6.658,6.658
72.4349439602239,6.05546309382591,21.5095929459502,21.324855766756613,2016,Central African Republic,5.491,5.491
2.12205349747806,22.6904978612539,75.187442617225,27.790678263394295,2005,Canada,6.758,6.758
38.8320374074321,16.1155262180058,45.0524273028388,24.63902833313312,1999,Peru,5.01,5.01
5.26779064256212,19.2015370031823,75.5306723542555,21.63891001211477,1997,Barbados,14.61,14.61
54.2628507295174,13.6660119715675,32.0711560044893,23.350132294707592,1995,Sudan,15.65,15.65
11.1974884656039,27.2586498546343,61.5438616797618,26.197399752671114,2010,Portugal,10.771,10.771
62.791359756463,6.52341544161202,30.6852248019249,25.565661618024986,2022,Ethiopia,3.409,3.409
34.4837322162485,20.274963210784,45.2413045729675,22.05894313644526,2007,Kyrgyz Republic,2.577,2.577
2.90868106773894,35.6465356845507,61.4447832477104,23.24040827458675,1999,Qatar,0.87,0.87
22.4611839466219,29.3852906023321,48.153525451046,23.08611494952406,1992,Croatia,10.914,10.914
36.1240808801465,13.583409151469,50.2925099683844,22.077323604377696,1998,Namibia,23.081,23.081
63.7117208135058,4.73201546617513,31.5562637203191,20.504653682669577,1997,"Gambia, The",10.053,10.053
11.46630929021,23.3149171738863,65.2187735359038,28.423487585926647,2010,Brazil,8.422,8.422
52.9328166196831,11.5399381895083,35.5272451908086,21.187177448099465,2015,Timor-Leste,3.678,3.678
36.700505866296,29.3831311120293,33.9163630216746,21.663709956779428,1994,Turkmenistan,4.7,4.7
12.202309491689,25.739569538473,62.0579972028664,23.137937773141356,2011,West Bank and Gaza,17.597,17.597
10.4970797372198,20.3201325402542,69.1827773794546,25.445786969039986,2004,"Venezuela, RB",15.07,15.07
2.91263392881913,20.1705633102081,76.9168027609728,23.94403734290257,2012,Cyprus,12.097,12.097
27.0329776854883,22.7985288623451,50.1685166430622,23.84601277381758,1994,Ecuador,4.419,4.419
4.08663999587919,21.7505279785718,74.162832025549,25.883695789007437,2001,Norway,3.738,3.738
38.4124714121139,10.3645629387496,51.2229656491365,22.773564187442627,2004,Gabon,17.095,17.095
35.3603649342848,3.56914792555998,61.0704871401552,21.969446677837375,1999,Papua New Guinea,2.939,2.939
1.02058730945934,17.5747220201629,81.4047186263125,26.43854673091886,2015,Israel,5.176,5.176
72.6439013151958,7.46812549997722,19.8879876926898,22.1071649436615,1994,Uganda,3.471,3.471
5.25085281637407,15.2999417588818,79.4483734087695,21.857566968344674,1992,"Bahamas, The",14.81,14.81
29.7908890053318,16.6994387333416,53.5096722613266,21.86754172902284,2010,Fiji,4.343,4.343
5.34539111520441,21.8144881027375,72.8401207820581,23.164250976561046,2021,Mauritius,7.719,7.719
4.75364636609568,25.3880160942678,69.8583375396365,26.275900304779388,2007,United Arab Emirates,2.936,2.936
44.0050431344517,11.4272861826204,44.5676706829279,24.792676753071582,2018,Cote d'Ivoire,2.85,2.85
69.0538239243628,8.99790302947119,21.9482780885363,21.603536480738992,1992,Myanmar,0.8,0.8
51.0242137222206,13.8981261785196,35.0776600992598,21.115762952975984,2001,Moldova,7.366,7.366
1.35641860863226,50.7480787115177,47.89550267985,25.934580665482198,2018,Qatar,0.11,0.11
28.0611901003705,29.4469561385771,42.4918537610524,23.397775349808036,1997,Syrian Arab Republic,7.31,7.31
0.795734766150727,15.9516507175419,83.2526145163073,26.917368222911595,2021,Israel,4.812,4.812
85.9416307221372,3.21713534494753,10.8411739587282,21.00675063129826,1993,Lao PDR,2.739,2.739
9.70012114081117,7.50883252520077,82.7910463339881,23.375353268119795,1992,Oman,4.158,4.158
84.2983503886357,2.63268223980069,13.0689673715636,22.967536004802522,1996,Tanzania,3.469,3.469
71.6224255644636,5.64888523754214,22.7282170410871,19.372163735834043,1994,Bhutan,1.413,1.413
7.26954445991645,19.9840859359459,72.7463696041377,20.602555557096885,1999,Suriname,13.6,13.6
43.7675378995111,21.6167204340507,34.6157416664382,24.87146975808018,1996,Pakistan,0.616,0.616
51.2793488591171,12.685212868484,36.0353965154676,22.521914641264207,1997,Senegal,2.776,2.776
72.0359368076467,5.5989618657479,22.3651013266054,19.297122058867945,1992,Bhutan,1.397,1.397
72.5305419053637,5.4245578121165,22.0449002825198,23.647494579029345,2006,Tanzania,3.299,3.299
0.900848980826793,34.8175789818714,64.2815720373018,24.561818637365764,2022,Bahrain,1.326,1.326
69.0860439494155,5.54361868567509,25.3703714432056,22.39111754540692,2004,Guinea,4.743,4.743
4.26194873809796,30.273571795487,65.464479466415,23.960022159935175,2013,Estonia,8.631,8.631
22.0151255963352,35.3828925275881,42.6019818760767,23.360370065827915,1995,Belarus,17.7,17.7
15.281262785944,24.0069920329708,60.7117451810852,25.597631427289162,2018,Ukraine,8.799,8.799
2.57235927857388,33.9524528189113,63.4751879025148,21.829165759465944,1992,Malta,6.349,6.349
56.4639488074274,10.0104367729015,33.5254129375688,20.86916051835328,2011,Guinea-Bissau,3.08,3.08
40.5973064957956,20.4193210617192,38.9833724424852,26.405935144451124,2017,Bangladesh,4.372,4.372
54.7223124215266,8.92058492444906,36.3571026540243,21.89324031543787,2005,Togo,4.157,4.157
0.347957873900067,14.4301996504956,85.2202959961647,22.261852008623244,2008,Guam,8.892,8.892
4.89048840356639,41.0787001945286,54.030811401905,25.042468993922416,2016,Oman,3.266,3.266
0.400028992610336,27.4025037189926,72.1974672883971,23.637787057970705,2007,"Macao SAR, China",3.269,3.269
30.2538168537017,16.4160401625884,53.3301927292861,22.540067305039322,2015,Somalia,18.597,18.597
35.0278214588121,18.3660622767758,46.6061162644121,21.12123903378239,1991,Nicaragua,7.946,7.946
5.086672772349,23.4597335653132,71.4536386894936,25.80688285710657,1997,Norway,4.687,4.687
21.086325890303,32.1234972526683,46.7901395367584,23.80530853133343,1998,Tunisia,15.476,15.476
2.37341299771191,29.8404843175238,67.7861026847643,28.693451042595296,2005,Germany,11.193,11.193
26.6951890650255,25.2286752047512,48.0761357302233,22.483431314343832,1992,El Salvador,7.88,7.88
24.1575380948632,26.4622862643773,49.3801756407595,27.45522059849964,2011,Turkiye,9.789,9.789
46.5154473211228,13.8244712364106,39.6603314193437,22.022504328440284,1994,Namibia,19.4,19.4
51.7779239848325,15.5044428736698,32.7177146695952,23.167997740170648,2017,Armenia,17.704,17.704
2.79192797657826,16.5537703193802,80.6535167931681,22.365818251940944,2020,Barbados,9.777,9.777
2.38191504097455,22.3718445475204,75.2462404115051,23.122069215850445,1991,Kuwait,0.881,0.881
17.9044856437036,19.0821323158148,63.0133142661565,23.970586367992222,2008,Panama,5.647,5.647
79.098857849999,8.81220457265738,12.0889375773436,22.06824352515811,1995,Madagascar,6.088,6.088
14.4094052963533,23.5066847907604,62.0839099128863,27.78077941477495,2008,Mexico,3.874,3.874
26.6807220197608,35.7770132484311,37.5422647318081,21.709998964325766,1993,North Macedonia,27.7,27.7
29.5722965199554,21.6717542626655,48.755972245122,23.389916537530546,2019,Benin,1.214,1.214
29.0166301980529,18.6388122824623,52.3445575194848,25.470878603468176,2009,Kazakhstan,6.55,6.55
54.2998999500079,22.6995811315208,23.0005187671438,27.06350086398242,1994,China,2.9,2.9
52.8783476007225,7.5604073405063,39.5612450587712,20.59548165218071,2017,Vanuatu,5.287,5.287
52.8901650034073,16.3912961429842,30.7185431124973,24.817232429196707,2011,Myanmar,0.75,0.75
55.9205842706898,15.6742797523399,28.4051207457219,23.222593337963243,2008,Cambodia,0.825,0.825
77.9919172330893,4.37435630112513,17.6337021523248,21.63614539545419,1992,Cambodia,0.76,0.76
27.0713504528774,24.8599387488595,48.0687107982632,26.35489569146237,2012,"Egypt, Arab Rep.",12.597,12.597
15.3616810506228,18.3914329944477,66.2469424327363,24.813616746827712,2016,Panama,4.717,4.717
43.5151844287294,9.5797472738077,46.9050682974629,22.200005171473563,1993,Gabon,17.78,17.78
3.42636290504042,27.9356376744029,68.6379994205567,24.01320173740069,2015,Trinidad and Tobago,2.428,2.428
14.9555810923208,24.018386564085,61.0260323435942,27.65108357013641,2006,Mexico,3.566,3.566
4.05017290974677,26.6394616898415,69.3103654004117,28.409982520074525,2021,Italy,9.497,9.497
40.7028359432173,22.4002349047726,36.8969291520101,25.346500934905645,2008,Morocco,9.57,9.57
63.002870162786,7.65741071441378,29.3397191228002,23.737231633977267,2018,Mali,1.62,1.62
3.56320325110952,20.5348083982587,75.9019332396079,24.666902989825388,2019,Lebanon,11.301,11.301
46.0863685699543,10.8414441024181,43.0721873276276,19.214117086355838,1994,Samoa,3.0,3.0
64.4977930449492,7.53595475640779,27.966252198643,22.791377009164982,2016,Malawi,5.007,5.007
27.1529436017248,17.8110666368899,55.0342718730137,20.52365569123584,1995,Belize,12.48,12.48
38.5090630654193,12.9873908095629,48.5035461250178,26.65217850438236,2017,Nigeria,4.828,4.828
38.0315067522901,11.1108815752196,50.8576116724903,21.20517025652851,2019,Solomon Islands,0.743,0.743
91.0071007966747,2.37626055685566,6.6166386464696,20.480753955406502,2003,Burundi,3.134,3.134
69.8421844901169,9.04944569646978,21.1083899190927,23.42499729972578,2019,Chad,1.084,1.084
72.7094202636707,6.9216425392784,20.3689371970509,22.26437979012687,2003,Malawi,5.157,5.157
56.5476655814658,16.4718060518903,26.9805283666439,23.497891360049955,2011,Cambodia,0.577,0.577
70.2727344637943,5.68783123852504,24.0398506226139,19.80525162199757,1999,Bhutan,1.4,1.4
22.0727516459046,24.5685444251237,53.3587039289717,24.638314891121944,1997,Ukraine,8.93,8.93
8.39885371472662,30.9331739734948,60.6679668059799,27.258754060321145,2021,Poland,3.268,3.268
48.9506307343458,14.9812952834168,36.0680739822374,24.005905154635258,2004,Sudan,15.539,15.539
51.5893258471447,14.3930207039501,34.0176534489052,23.229387445330005,2000,Sudan,15.608,15.608
43.624335698025,19.1052002946788,37.2704640072962,22.995702152294825,1992,Sri Lanka,14.22,14.22
2.3789408155098,17.0068329701928,80.6134851112396,22.0633853612075,2005,Barbados,9.08,9.08
5.35182699932898,22.5691606173367,72.0790123833343,23.775370315030116,2004,Lebanon,7.85,7.85
11.3926090006491,23.1306232226178,65.4767677767331,25.91563693007184,2008,Chile,9.285,9.285
20.2824168194536,21.7015686127776,58.0160145677688,22.425148618624256,1999,Botswana,18.236,18.236
32.600839835294,27.9511119263653,39.4480482383408,23.05314253937129,2006,Turkmenistan,6.58,6.58
44.3382485539876,18.761590680411,36.9001607656014,25.99964741958414,2002,Indonesia,6.604,6.604
34.0103109228287,14.1590173914081,51.8306716857632,22.789465704200847,2019,Mauritania,10.416,10.416
10.0216618221275,32.4363015705811,57.5420366072914,22.606708986120772,2005,Mauritius,9.524,9.524
52.3565572343255,11.4136994329672,36.2297433327073,24.809693029573406,1991,Nigeria,3.851,3.851
20.4594503061092,27.1671746776084,52.3733750162824,22.48103155876828,1996,Latvia,20.7,20.7
6.4400633249887,31.3218624588714,62.2380742161399,24.71773577149599,2012,Bulgaria,12.27,12.27
11.3253727527099,30.5485734944695,58.1260537528206,24.40535105279886,2007,Lithuania,4.25,4.25
72.2311621308459,5.35804334037818,22.4107945287759,22.431084875198625,1997,Guinea,4.458,4.458
7.50365118329271,23.847474441717,68.648763900458,24.133660915426084,2014,Latvia,10.846,10.846
52.6101428347046,13.7508069610728,33.6390502042226,24.21337897879988,2022,Zimbabwe,10.087,10.087
35.6431213312372,15.9218382714045,48.4350372460417,25.277163777655222,2004,Philippines,3.554,3.554
2.77019244200308,23.40159159143,73.8282151695158,29.61714544053401,1994,United States,6.119,6.119
4.55769174856871,29.9238469288042,65.5184613226271,29.06201300299569,2002,Japan,5.386,5.386
10.8945410300208,19.6855184032571,69.422280459555,20.51784395598332,2016,St. Vincent and the Grenadines,19.028,19.028
18.1086285648257,25.3192875385201,56.5720907890104,27.3579069684335,2019,Turkiye,13.73,13.73
3.12208080318433,21.571166095516,75.3067531012996,26.792931904713434,2001,Netherlands,2.119,2.119
20.5392861676907,30.759427272933,48.7012865593763,23.277763993988547,2006,Bosnia and Herzegovina,31.11,31.11
26.6361016598488,23.4110686940657,49.9528296460854,24.79563569921236,2018,Uzbekistan,5.389,5.389
2.06878297843275,15.9601931625975,81.9710238589698,27.5612002535755,2020,Netherlands,3.82,3.82
27.9298315178023,23.258615765442,48.8115324035009,23.587718736084746,2000,Ecuador,4.8,4.8
52.4379027862607,15.8896560790769,31.6723863571004,22.45354363702088,2010,Tajikistan,11.542,11.542
57.893149428979,17.3530208795741,24.7538345284045,24.539391293376337,2004,Viet Nam,2.14,2.14
3.57984629592202,21.7962046787152,74.6239490253628,27.268174162374667,2005,Australia,5.036,5.036
20.709910715485,32.1109896899699,47.1790995945451,26.139234547501317,2005,"Iran, Islamic Rep.",11.813,11.813
47.0044617219596,13.8194475121851,39.1761275787428,22.67009018524545,2002,Senegal,2.828,2.828
44.9258671834401,24.4612582279577,30.6128745886021,20.53175050127495,2001,Lesotho,16.141,16.141
8.61671998994751,26.1867249195318,65.1964584320056,24.968966913311302,2008,Oman,4.142,4.142
60.4310418790662,7.89975489836127,31.6691259278268,21.594892585353385,1992,Togo,4.222,4.222
2.15513411451102,23.2902482367968,74.5544788137946,23.936062575128066,1994,Kuwait,0.7,0.7
15.3081290040344,18.0922768296174,66.5995505939141,24.888653819412255,2019,Costa Rica,10.807,10.807
10.3706142413696,24.2862853917788,65.3431003668517,20.70743422044785,2000,Montenegro,30.609,30.609
2.9600830717329,27.5741734896828,69.4657434385843,26.675495996827923,2012,United Arab Emirates,2.327,2.327
50.2554291493777,10.4710096338375,39.2735612167848,22.529480439721073,2004,Haiti,13.453,13.453
38.6732803224406,17.8493133885097,43.4774062890497,23.504929971267234,2009,Senegal,2.814,2.814
48.9375228179667,17.0167747040455,34.0457024779878,24.940720200024206,2018,Myanmar,0.767,0.767
8.36873767000971,27.5153440168032,64.1159183131871,26.384044188452904,2022,Iraq,15.511,15.511
9.74631397641877,30.9635657239994,59.2901104256873,26.199489461326017,2014,Algeria,10.207,10.207
49.7813494949334,18.1308971551724,32.0877533498942,22.400223714496626,2003,Benin,0.747,0.747
48.5539170242159,10.1978163167777,41.2482666590064,22.007941926346696,1998,Georgia,14.53,14.53
2.19934699800472,19.6671503718484,78.1357699981861,21.905606341451794,2002,Virgin Islands (U.S.),10.933,10.933
21.2190929672864,26.7983097798992,51.9825574004118,24.660002887107794,2011,Serbia,22.959,22.959
0.28706293188914,14.612095115491,85.1008419526198,22.40947958836778,2013,Guam,11.5,11.5
44.1980267602681,16.8779557826563,38.9240174570756,23.27247550257621,2013,Albania,15.866,15.866
56.3293573677218,15.1238347106165,28.5468079216617,23.397590588854285,2006,Myanmar,0.68,0.68
6.71775593837026,26.9454226811053,66.3368213805244,27.87536737348624,2016,Russian Federation,5.591,5.591
13.2612965634701,25.8898558525435,60.8488551522519,26.19023557374775,1993,Argentina,10.1,10.1
13.1279013665108,18.2112287990432,68.660869834446,24.599118127982813,2009,Dominican Republic,5.467,5.467
15.7957344379758,23.3539120977545,60.8503534642697,23.93898428257465,2020,El Salvador,5.008,5.008
13.8306528814857,20.9027378901015,65.2666092284128,20.28243437077687,2006,St. Vincent and the Grenadines,19.15,19.15
0.400138209297919,28.9147226340017,70.6851391567004,22.675746884275032,1995,"Macao SAR, China",3.581,3.581
51.6749531737937,12.0047382756248,36.3202910764864,23.53131423571605,2000,Cote d'Ivoire,4.816,4.816
29.3014844482994,18.1319818249332,52.5665337267674,21.982631508276164,2008,Fiji,4.185,4.185
70.9611574684015,5.64495330049902,23.3938892310995,24.104280019760875,2009,Tanzania,2.5,2.5
17.4788091913066,17.2191901785124,65.3020784303047,23.333589715126568,2003,Panama,6.346,6.346
29.5109139577727,30.456330614126,40.0327554281013,23.307532474843025,1992,Syrian Arab Republic,6.949,6.949
64.6978799346981,12.8292728176282,22.4728472476737,22.684946865564527,1995,Zimbabwe,5.571,5.571
29.6203659827857,18.5988661447673,51.780767872447,24.545161970014387,2006,Ecuador,3.55,3.55
54.8223186623174,11.7516626499391,33.4260186877434,23.408759914851405,1991,"Yemen, Rep.",8.409,8.409
17.962457027773,31.7118053319525,50.3257376402745,23.742842009688058,2019,Bosnia and Herzegovina,15.692,15.692
47.7077128899315,16.0183023424594,36.273984767609,25.241100928521064,2008,Bangladesh,4.492,4.492
25.6846320866568,26.361007376925,47.95437038499,26.95042428455499,2005,Turkiye,10.636,10.636
1.78976465599101,25.7844370575528,72.4257982864561,26.277711136934123,2002,Belgium,6.91,6.91
8.43749803215304,24.0996706611336,67.4622015956877,21.11806933783722,2004,Suriname,9.49,9.49
38.8476251129884,16.279653802066,44.8727175100718,25.173420297934996,1999,Philippines,3.749,3.749
4.3481641092631,25.5626221896241,70.0892137011128,26.698822928135506,2016,Austria,6.064,6.064
19.3210343645216,11.0024320444432,69.6765335910352,23.894984972523915,2020,Papua New Guinea,2.883,2.883
18.1041216648301,24.6278951326152,57.2680092402614,19.826278467226395,1991,Iraq,8.652,8.652
18.2777645496841,24.419188776566,57.3030466737499,20.754711093792555,1993,Iraq,8.381,8.381
20.3849642663281,17.455217945643,62.1599079562648,22.967186833789278,2003,Jamaica,6.535,6.535
70.9462219421885,7.13933939595395,21.9144386618576,22.843353778148575,2005,Zambia,15.9,15.9
37.0057464422921,18.551506953087,44.442746604621,22.412169920319204,2012,Togo,2.03,2.03
79.2056602093914,8.90746419058363,11.886875600025,21.903369954196286,1991,Madagascar,6.168,6.168
81.5322496726046,3.05713417615148,15.4106038800525,22.454948650423855,2001,Mozambique,2.839,2.839
35.8433218128784,15.2016079613697,48.9550702257519,20.926238677931128,2020,Comoros,4.471,4.471
74.1589112287059,7.4821749707012,18.3589029027668,23.672328128262834,2000,"Congo, Dem. Rep.",3.234,3.234
17.5208543953906,16.7021869445321,65.7769586600773,25.36213768797718,2019,Cuba,1.705,1.705
42.747395235691,12.2636090329095,44.9889957313995,24.60292598983514,2016,Cote d'Ivoire,1.896,1.896
7.61873906563857,12.9799779692866,79.4012829650748,21.128246877962383,2020,St. Lucia,25.224,25.224
1.22028096535992,19.1777633347434,79.6019590466348,28.61077698112654,2011,United Kingdom,8.169,8.169
37.2975417964197,13.6758233155303,49.02663488805,19.826158830341413,2004,Samoa,5.162,5.162
16.0126447337592,17.6431102248011,66.3442450414397,23.437974050941467,2004,Panama,6.127,6.127
38.808776327812,10.1990253730994,50.9921982990886,22.596897626236107,2003,Gabon,17.119,17.119
4.90513402338081,27.5364090886176,67.5584847401989,26.329940783465442,1993,Switzerland,3.551,3.551
7.69790085276801,30.5077486226423,61.7943505245897,27.1509372264642,1998,Spain,18.673,18.673
6.99226363398981,27.7265194092458,65.2812058007231,28.460650989016813,2013,Russian Federation,5.513,5.513
13.5321046514386,21.0749780592519,65.3905453165398,20.385828469469544,2007,St. Vincent and the Grenadines,18.927,18.927
1.73573788765476,17.2971654922569,80.9670966200884,24.3521903856606,2005,Luxembourg,4.488,4.488
6.70089858793325,24.2439024390244,69.0539152759949,21.91449719734291,1997,New Caledonia,18.381,18.381
19.6939404416518,30.8597214497242,49.4463381086241,23.566797283749402,2010,Bosnia and Herzegovina,27.312,27.312
5.81191826043716,24.7254546215446,69.4626271180182,23.050408780209867,1998,Cyprus,3.3,3.3
6.38048977795326,24.7459986753686,68.8735115466781,26.120808394939928,2017,Portugal,8.869,8.869
87.2160478912295,2.99224907829658,9.79170303047395,21.483247625495146,2003,Rwanda,11.696,11.696
2.2511728151912,21.6457573358311,76.1030698489777,26.91777358369741,2007,Sweden,6.161,6.161
49.4592869811588,14.1086249621665,36.4320880566747,21.678103807894868,2004,Moldova,6.374,6.374
31.9848395555236,20.6834612431188,47.3316992013576,23.864666401727597,2017,Honduras,5.528,5.528
2.46346646483465,33.7760537959944,63.7604797391709,21.821379811191818,1994,Malta,6.343,6.343
41.1367142423322,17.9898161300119,40.8734696276559,24.93182193819618,2018,Ghana,3.253,3.253
30.7980650508262,20.0117044128343,49.1902643641222,22.823670625030307,2022,Togo,1.965,1.965
11.9032771644169,33.5941025317278,54.5026203038553,25.21452347914547,1991,Portugal,3.919,3.919
54.4062673428714,10.1807672573569,35.4127908803111,20.94246101576996,2016,Guinea-Bissau,3.123,3.123
1.96041091942191,18.8542224235188,79.1853666570593,24.280464864167037,2004,Luxembourg,5.113,5.113
31.8218909803068,27.8614949407029,40.3166140789903,19.841723885692964,2011,Tonga,1.602,1.602
1.01797597668454,17.4982849852094,81.4837390381061,26.497634047546292,2016,Israel,4.723,4.723
30.2915601471934,17.9008664051081,51.8076100156767,23.30998371532893,2016,Nicaragua,3.9,3.9
4.93306161929541,22.0820843598921,72.9848540208125,26.688520414257333,1999,Australia,6.876,6.876
8.10799171071202,34.4725787393034,57.4194295499846,24.260756441685523,2006,Bulgaria,8.951,8.951
25.2803685749558,19.9549280945025,54.7647033305418,25.35525120081049,2014,Ecuador,3.48,3.48
43.2859542809493,14.8830623425213,41.8309950066204,24.625576805230533,2014,Sudan,15.411,15.411
55.289321306426,10.966807906521,33.743870787053,23.272425473361846,1995,"Yemen, Rep.",8.988,8.988
30.7368628675685,14.4907049754269,54.7724321570046,20.337986971006572,2010,Samoa,5.621,5.621
60.3232397437958,5.33689937785532,34.3400904520306,20.175491455082064,2002,"Gambia, The",10.079,10.079
40.4588136029553,19.8492861048325,39.6919002922121,23.35866593106192,1996,Uzbekistan,10.7,10.7
28.8336671060171,22.0244219368719,49.141882715169,23.706750107649377,2014,Honduras,7.078,7.078
31.4670309559737,33.1082377368708,35.4247313071555,21.630597442338626,2012,Lesotho,15.813,15.813
5.55539062886547,19.0777299490376,75.3668794220969,21.44759289249663,1993,Barbados,24.54,24.54
74.6498873734261,11.048204732612,14.3019078939619,22.31630846168114,1997,Nepal,10.535,10.535
1.44247338442354,5.38201733223884,93.1748826658813,21.60884652016195,2015,Djibouti,26.07,26.07
18.3023656229855,15.4634548377357,66.2333635258309,21.32596848178388,2011,Belize,8.43,8.43
46.6766463038511,15.9494843320337,37.374061526577,21.337019755585494,1993,Mauritania,9.874,9.874
37.6929460336022,29.5922952902946,32.7147481370673,24.553330192366065,2002,Romania,8.112,8.112
11.1967197300139,20.6622567243382,68.1410235456478,23.333814612280467,2002,Uruguay,16.648,16.648
9.07843870257803,27.5496321715735,63.3719335285276,27.278217035087476,2003,"Korea, Rep.",3.348,3.348
34.817506923646,20.1187694793446,45.0637235970094,23.03920668707456,2003,Uzbekistan,9.248,9.248
34.0301855133506,14.3869156158239,51.5828988708255,22.834781508252462,2020,Mauritania,11.054,11.054
9.21016965219091,22.7692443695571,68.020585978252,24.490177469501113,2022,Libya,19.282,19.282
44.5521288056236,21.1964483900973,34.2514228042791,25.299476911195967,2001,Pakistan,0.629,0.629
3.25877005255158,36.9033585918002,59.8378741391446,28.42640111050801,1994,Germany,8.727,8.727
6.97223897509001,23.6606754111261,69.3671931188178,24.22725851124409,2018,Latvia,7.412,7.412
4.58641363608739,32.5148379391174,62.898773537665,25.665788778194866,2007,Hungary,7.406,7.406
55.7187332431632,14.2562165363468,30.02505022049,20.26709585886711,2004,Comoros,4.571,4.571
1.07451007238001,35.1573587220676,63.7681312055524,24.205222527103636,2015,Bahrain,1.16,1.16
11.4294471364353,39.2517284805218,49.318824383043,22.276367999678186,2000,Mauritius,9.138,9.138
2.75420328600108,23.4411520584161,73.8046540309158,29.66438586516428,1995,United States,5.65,5.65
0.456271551410572,19.7608066229212,79.7829218256682,24.330009882415737,2011,"Macao SAR, China",2.56,2.56
27.9587974002942,24.1103510756496,47.9308553389846,26.38773250349214,2013,"Egypt, Arab Rep.",13.154,13.154
25.5856578517621,28.4592944675377,45.9550476807003,25.904403848818426,2015,Romania,6.812,6.812
